Year,Month,Day ,Sunrise,Sunset,DayLength,Difference,AstronomicalTwilightStart,AstronomicalTwilightEnd,NauticalTwilightStart,NauticalTwilightEnd,CivilTwilightStart,CivilTwilightEnd,SolarNoon,Mil. mi
,,11,5:41 am ? (60°),8:28 pm ? (300°),0.616145833,?1:07,0.154861111,0.934722222,0.186805556,0.902777778,0.214583333,0.875,1:05 pm (72.3°),94.501
,,12,5:42 am ? (60°),8:28 pm ? (300°),0.615335648,?1:09,0.155555556,0.934027778,0.1875,0.902777778,0.215277778,0.875,1:05 pm (72.1°),94.498
,,13,5:43 am ? (60°),8:28 pm ? (300°),0.614490741,?1:12,0.15625,0.933333333,0.188194444,0.902083333,0.215972222,0.874305556,1:05 pm (72.0°),94.495
,,14,5:43 am ? (61°),8:27 pm ? (299°),0.613611111,?1:15,0.157638889,0.932638889,0.188888889,0.901388889,0.216666667,0.874305556,1:05 pm (71.9°),94.491
,,15,5:44 am ? (61°),8:26 pm ? (299°),0.612696759,?1:18,0.158333333,0.931944444,0.189583333,0.901388889,0.216666667,0.873611111,1:05 pm (71.7°),94.486
,,16,5:45 am ? (61°),8:26 pm ? (299°),0.611759259,?1:21,0.159027778,0.93125,0.190277778,0.900694444,0.217361111,0.872916667,1:06 pm (71.5°),94.481
,,17,5:46 am ? (61°),8:25 pm ? (299°),0.610787037,?1:24,0.159722222,0.930555556,0.190972222,0.9,0.218055556,0.872916667,1:06 pm (71.4°),94.475
,,18,5:46 am ? (61°),8:25 pm ? (298°),0.609780093,?1:26,0.161111111,0.929861111,0.191666667,0.899305556,0.21875,0.872222222,1:06 pm (71.2°),94.469
,,19,5:47 am ? (62°),8:24 pm ? (298°),0.60875,?1:29,0.161805556,0.929166667,0.192361111,0.898611111,0.219444444,0.871527778,1:06 pm (71.0°),94.462
,,20,5:48 am ? (62°),8:23 pm ? (298°),0.607685185,?1:31,0.1625,0.928472222,0.193055556,0.897916667,0.220138889,0.870833333,1:06 pm (70.8°),94.455
,,21,5:49 am ? (62°),8:22 pm ? (298°),0.606597222,?1:34,0.163194444,0.927083333,0.19375,0.897222222,0.220833333,0.870833333,1:06 pm (70.6°),94.447
,,22,5:50 am ? (63°),8:22 pm ? (297°),0.605486111,?1:36,0.164583333,0.926388889,0.194444444,0.896527778,0.221527778,0.870138889,1:06 pm (70.4°),94.439
,,23,5:51 am ? (63°),8:21 pm ? (297°),0.604340278,?1:38,0.165277778,0.925694444,0.195138889,0.895833333,0.222222222,0.869444444,1:06 pm (70.2°),94.431
,,24,5:51 am ? (63°),8:20 pm ? (297°),0.603171296,?1:41,0.165972222,0.925,0.195833333,0.895138889,0.222916667,0.86875,1:06 pm (70.0°),94.422
,,25,5:52 am ? (63°),8:19 pm ? (296°),0.601967593,?1:43,0.167361111,0.923611111,0.196527778,0.894444444,0.222916667,0.868055556,1:06 pm (69.8°),94.413
,,26,5:53 am ? (64°),8:18 pm ? (296°),0.600752315,?1:45,0.168055556,0.922916667,0.197222222,0.89375,0.223611111,0.867361111,1:06 pm (69.6°),94.404
,,27,5:54 am ? (64°),8:17 pm ? (296°),0.599502315,?1:47,0.169444444,0.921527778,0.198611111,0.893055556,0.224305556,0.866666667,1:06 pm (69.3°),94.394
,,28,5:55 am ? (64°),8:16 pm ? (296°),0.598229167,?1:49,0.170138889,0.920833333,0.199305556,0.891666667,0.225,0.865972222,1:06 pm (69.1°),94.384
,,29,5:56 am ? (65°),8:15 pm ? (295°),0.596944444,?1:51,0.170833333,0.919444444,0.2,0.890972222,0.225694444,0.865277778,1:06 pm (68.9°),94.374
,,30,5:57 am ? (65°),8:14 pm ? (295°),0.595625,?1:53,0.172222222,0.91875,0.200694444,0.890277778,0.226388889,0.864583333,1:06 pm (68.6°),94.363
,,31,5:58 am ? (65°),8:13 pm ? (295°),0.594293981,?1:55,0.172916667,0.917361111,0.201388889,0.889583333,0.227083333,0.863888889,1:06 pm (68.4°),94.353
2018,August,1,5:59 am ? (66°),8:12 pm ? (294°),0.592939815,?1:57,0.174305556,0.916666667,0.202083333,0.888194444,0.227777778,0.8625,1:06 pm (68.1°),94.342
,,2,5:59 am ? (66°),8:11 pm ? (294°),0.5915625,?1:58,0.175,0.915277778,0.202777778,0.8875,0.228472222,0.861805556,1:06 pm (67.9°),94.33
,,3,6:00 am ? (66°),8:10 pm ? (293°),0.590162037,?2:00,0.175694444,0.914583333,0.204166667,0.886805556,0.229166667,0.861111111,1:06 pm (67.6°),94.318
,,4,6:01 am ? (67°),8:09 pm ? (293°),0.58875,?2:02,0.177083333,0.913194444,0.204861111,0.885416667,0.229861111,0.860416667,1:06 pm (67.4°),94.306
,,5,6:02 am ? (67°),8:08 pm ? (293°),0.587314815,?2:03,0.177777778,0.911805556,0.205555556,0.884722222,0.230555556,0.859722222,1:05 pm (67.1°),94.294
,,6,6:03 am ? (67°),8:07 pm ? (292°),0.585868056,?2:05,0.179166667,0.911111111,0.20625,0.884027778,0.23125,0.858333333,1:05 pm (66.8°),94.281
,,7,6:04 am ? (68°),8:06 pm ? (292°),0.584398148,?2:06,0.179861111,0.909722222,0.206944444,0.882638889,0.231944444,0.857638889,1:05 pm (66.5°),94.267
,,8,6:05 am ? (68°),8:04 pm ? (292°),0.582905093,?2:08,0.18125,0.909027778,0.207638889,0.881944444,0.233333333,0.856944444,1:05 pm (66.2°),94.253
,,9,6:06 am ? (69°),8:03 pm ? (291°),0.581412037,?2:09,0.181944444,0.907638889,0.209027778,0.880555556,0.234027778,0.85625,1:05 pm (66.0°),94.239
,,10,6:07 am ? (69°),8:02 pm ? (291°),0.579895833,?2:10,0.182638889,0.90625,0.209722222,0.879861111,0.234722222,0.854861111,1:05 pm (65.7°),94.224
,,11,6:08 am ? (69°),8:01 pm ? (290°),0.578356481,?2:12,0.184027778,0.904861111,0.210416667,0.878472222,0.235416667,0.854166667,1:05 pm (65.4°),94.209
,,12,6:09 am ? (70°),7:59 pm ? (290°),0.57681713,?2:13,0.184722222,0.904166667,0.211111111,0.877777778,0.236111111,0.853472222,1:04 pm (65.1°),94.193
,,13,6:10 am ? (70°),7:58 pm ? (290°),0.57525463,?2:14,0.186111111,0.902777778,0.211805556,0.876388889,0.236805556,0.852083333,1:04 pm (64.8°),94.176
,,14,6:11 am ? (71°),7:57 pm ? (289°),0.573680556,?2:15,0.186805556,0.901388889,0.213194444,0.875694444,0.2375,0.851388889,1:04 pm (64.5°),94.159
,,15,6:12 am ? (71°),7:55 pm ? (289°),0.572094907,?2:16,0.1875,0.9,0.213888889,0.874305556,0.238194444,0.85,1:04 pm (64.1°),94.142
,,16,6:13 am ? (71°),7:54 pm ? (288°),0.570497685,?2:17,0.188888889,0.899305556,0.214583333,0.873611111,0.238888889,0.849305556,1:04 pm (63.8°),94.124
,,17,6:14 am ? (72°),7:53 pm ? (288°),0.568888889,?2:18,0.189583333,0.897916667,0.215277778,0.872222222,0.239583333,0.847916667,1:03 pm (63.5°),94.106
,,18,6:14 am ? (72°),7:51 pm ? (288°),0.567268519,?2:19,0.190277778,0.896527778,0.215972222,0.870833333,0.240277778,0.847222222,1:03 pm (63.2°),94.088
,,19,6:15 am ? (73°),7:50 pm ? (287°),0.565636574,?2:20,0.191666667,0.895138889,0.216666667,0.870138889,0.240972222,0.845833333,1:03 pm (62.9°),94.069
,,20,6:16 am ? (73°),7:49 pm ? (287°),0.56400463,?2:21,0.192361111,0.89375,0.218055556,0.86875,0.241666667,0.845138889,1:03 pm (62.5°),94.05
,,21,6:17 am ? (74°),7:47 pm ? (286°),0.562349537,?2:22,0.193055556,0.893055556,0.21875,0.868055556,0.242361111,0.84375,1:03 pm (62.2°),94.03
,,22,6:18 am ? (74°),7:46 pm ? (286°),0.560694444,?2:23,0.194444444,0.891666667,0.219444444,0.866666667,0.243055556,0.843055556,1:02 pm (61.9°),94.011
,,23,6:19 am ? (74°),7:44 pm ? (285°),0.559027778,?2:24,0.195138889,0.890277778,0.220138889,0.865277778,0.24375,0.841666667,1:02 pm (61.5°),93.991
,,24,6:20 am ? (75°),7:43 pm ? (285°),0.557349537,?2:24,0.195833333,0.888888889,0.220833333,0.864583333,0.244444444,0.840972222,1:02 pm (61.2°),93.971
,,25,6:21 am ? (75°),7:41 pm ? (284°),0.555659722,?2:25,0.197222222,0.8875,0.221527778,0.863194444,0.245138889,0.839583333,1:01 pm (60.8°),93.951
,,26,6:22 am ? (76°),7:40 pm ? (284°),0.553969907,?2:26,0.197916667,0.886111111,0.222222222,0.861805556,0.245833333,0.838888889,1:01 pm (60.5°),93.93
,,27,6:23 am ? (76°),7:38 pm ? (283°),0.552268519,?2:27,0.198611111,0.884722222,0.222916667,0.860416667,0.246527778,0.8375,1:01 pm (60.1°),93.91
,,28,6:24 am ? (77°),7:37 pm ? (283°),0.550555556,?2:27,0.2,0.884027778,0.224305556,0.859722222,0.247222222,0.836805556,1:01 pm (59.8°),93.889
,,29,6:25 am ? (77°),7:35 pm ? (283°),0.548842593,?2:28,0.200694444,0.882638889,0.225,0.858333333,0.247916667,0.835416667,1:00 pm (59.4°),93.868
,,30,6:26 am ? (78°),7:34 pm ? (282°),0.54712963,?2:28,0.201388889,0.88125,0.225694444,0.856944444,0.248611111,0.834027778,1:00 pm (59.1°),93.847
,,31,6:27 am ? (78°),7:32 pm ? (282°),0.545393519,?2:29,0.202083333,0.879861111,0.226388889,0.85625,0.249305556,0.833333333,1:00 pm (58.7°),93.826
2018,September,1,6:28 am ? (79°),7:30 pm ? (281°),0.543668981,?2:29,0.203472222,0.878472222,0.227083333,0.854861111,0.25,0.831944444,12:59 pm (58.3°),93.804
,,2,6:29 am ? (79°),7:29 pm ? (281°),0.541921296,?2:30,0.204166667,0.877083333,0.227777778,0.853472222,0.250694444,0.830555556,12:59 pm (58.0°),93.783
,,3,6:29 am ? (80°),7:27 pm ? (280°),0.540185185,?2:30,0.204861111,0.875694444,0.228472222,0.852777778,0.251388889,0.829861111,12:59 pm (57.6°),93.761
,,4,6:30 am ? (80°),7:26 pm ? (280°),0.5384375,?2:31,0.205555556,0.875,0.229166667,0.851388889,0.252083333,0.828472222,12:58 pm (57.2°),93.739
,,5,6:31 am ? (81°),7:24 pm ? (279°),0.536678241,?2:31,0.20625,0.873611111,0.229861111,0.85,0.252777778,0.827777778,12:58 pm (56.9°),93.716
,,6,6:32 am ? (81°),7:23 pm ? (279°),0.534918981,?2:31,0.207638889,0.872222222,0.230555556,0.848611111,0.253472222,0.826388889,12:58 pm (56.5°),93.693
,,7,6:33 am ? (82°),7:21 pm ? (278°),0.533159722,?2:32,0.208333333,0.870833333,0.23125,0.847916667,0.254166667,0.825,12:57 pm (56.1°),93.67
,,8,6:34 am ? (82°),7:19 pm ? (278°),0.531388889,?2:32,0.209027778,0.869444444,0.231944444,0.846527778,0.254861111,0.824305556,12:57 pm (55.8°),93.647
,,9,6:35 am ? (83°),7:18 pm ? (277°),0.529618056,?2:32,0.209722222,0.868055556,0.232638889,0.845138889,0.255555556,0.822916667,12:57 pm (55.4°),93.623
,,10,6:36 am ? (83°),7:16 pm ? (277°),0.527847222,?2:33,0.210416667,0.866666667,0.233333333,0.84375,0.25625,0.821527778,12:56 pm (55.0°),93.599
,,11,6:37 am ? (84°),7:14 pm ? (276°),0.526064815,?2:33,0.211111111,0.865972222,0.234722222,0.843055556,0.256944444,0.820833333,12:56 pm (54.6°),93.575
,,12,6:38 am ? (84°),7:13 pm ? (276°),0.524293981,?2:33,0.2125,0.864583333,0.235416667,0.841666667,0.257638889,0.819444444,12:56 pm (54.2°),93.55
,,13,6:39 am ? (85°),7:11 pm ? (275°),0.522511574,?2:33,0.213194444,0.863194444,0.236111111,0.840277778,0.258333333,0.818055556,12:55 pm (53.9°),93.525
,,14,6:40 am ? (85°),7:10 pm ? (275°),0.520717593,?2:34,0.213888889,0.861805556,0.236805556,0.838888889,0.259027778,0.817361111,12:55 pm (53.5°),93.499
,,15,6:41 am ? (86°),7:08 pm ? (274°),0.518935185,?2:34,0.214583333,0.860416667,0.2375,0.838194444,0.259722222,0.815972222,12:55 pm (53.1°),93.474
,,16,6:42 am ? (86°),7:06 pm ? (274°),0.517152778,?2:34,0.215277778,0.859027778,0.238194444,0.836805556,0.259722222,0.814583333,12:54 pm (52.7°),93.448
,,17,6:42 am ? (87°),7:05 pm ? (273°),0.515358796,?2:34,0.215972222,0.858333333,0.238888889,0.835416667,0.260416667,0.813888889,12:54 pm (52.3°),93.422
,,18,6:43 am ? (87°),7:03 pm ? (273°),0.513564815,?2:34,0.216666667,0.856944444,0.239583333,0.834722222,0.261111111,0.8125,12:53 pm (51.9°),93.396
,,19,6:44 am ? (88°),7:01 pm ? (272°),0.511770833,?2:34,0.217361111,0.855555556,0.240277778,0.833333333,0.261805556,0.811111111,12:53 pm (51.5°),93.37
,,20,6:45 am ? (88°),7:00 pm ? (272°),0.509976852,?2:34,0.218055556,0.854166667,0.240972222,0.831944444,0.2625,0.810416667,12:53 pm (51.2°),93.344
,,21,6:46 am ? (89°),6:58 pm ? (271°),0.50818287,?2:35,0.21875,0.852777778,0.241666667,0.830555556,0.263194444,0.809027778,12:52 pm (50.8°),93.318
,,22,6:47 am ? (89°),6:56 pm ? (271°),0.506388889,?2:35,0.220138889,0.852083333,0.242361111,0.829861111,0.263888889,0.807638889,12:52 pm (50.4°),93.292
,,23,6:48 am ? (90°),6:55 pm ? (270°),0.504594907,?2:35,0.220833333,0.850694444,0.243055556,0.828472222,0.264583333,0.806944444,12:52 pm (50.0°),93.266
,,24,6:49 am ? (90°),6:53 pm ? (270°),0.502800926,?2:35,0.221527778,0.849305556,0.24375,0.827083333,0.265277778,0.805555556,12:51 pm (49.6°),93.239
,,25,6:50 am ? (91°),6:51 pm ? (269°),0.50099537,?2:35,0.222222222,0.847916667,0.244444444,0.826388889,0.265972222,0.804166667,12:51 pm (49.2°),93.213
,,26,6:51 am ? (91°),6:50 pm ? (269°),0.499201389,?2:35,0.222916667,0.847222222,0.245138889,0.825,0.266666667,0.803472222,12:51 pm (48.8°),93.187
,,27,6:52 am ? (92°),6:48 pm ? (268°),0.497407407,?2:35,0.223611111,0.845833333,0.245833333,0.823611111,0.267361111,0.802083333,12:50 pm (48.4°),93.161
,,28,6:53 am ? (92°),6:47 pm ? (268°),0.495613426,?2:35,0.224305556,0.844444444,0.246527778,0.822916667,0.268055556,0.800694444,12:50 pm (48.0°),93.135
,,29,6:54 am ? (93°),6:45 pm ? (267°),0.493819444,?2:35,0.225,0.84375,0.247222222,0.821527778,0.26875,0.8,12:50 pm (47.7°),93.109
,,30,6:55 am ? (93°),6:43 pm ? (267°),0.492025463,?2:34,0.225694444,0.842361111,0.247916667,0.820138889,0.269444444,0.798611111,12:49 pm (47.3°),93.083
2018,October,1,6:56 am ? (94°),6:42 pm ? (266°),0.490231481,?2:34,0.226388889,0.840972222,0.248611111,0.819444444,0.270138889,0.797916667,12:49 pm (46.9°),93.057
,,2,6:57 am ? (94°),6:40 pm ? (266°),0.488449074,?2:34,0.227083333,0.840277778,0.249305556,0.818055556,0.270833333,0.796527778,12:49 pm (46.5°),93.031
,,3,6:58 am ? (95°),6:38 pm ? (265°),0.486655093,?2:34,0.227777778,0.838888889,0.249305556,0.817361111,0.271527778,0.795138889,12:48 pm (46.1°),93.005
,,4,6:59 am ? (95°),6:37 pm ? (265°),0.484872685,?2:34,0.228472222,0.8375,0.25,0.815972222,0.272222222,0.794444444,12:48 pm (45.7°),92.979
,,5,7:00 am ? (96°),6:35 pm ? (264°),0.483090278,?2:34,0.229166667,0.836805556,0.250694444,0.814583333,0.272916667,0.793055556,12:48 pm (45.3°),92.953
,,6,7:01 am ? (96°),6:34 pm ? (264°),0.481296296,?2:34,0.229861111,0.835416667,0.251388889,0.813888889,0.273611111,0.792361111,12:47 pm (45.0°),92.926
,,7,7:02 am ? (97°),6:32 pm ? (263°),0.479525463,?2:33,0.230555556,0.834722222,0.252083333,0.8125,0.274305556,0.790972222,12:47 pm (44.6°),92.9
,,8,7:03 am ? (97°),6:31 pm ? (263°),0.477743056,?2:33,0.23125,0.833333333,0.252777778,0.811805556,0.275,0.790277778,12:47 pm (44.2°),92.873
,,9,7:04 am ? (98°),6:29 pm ? (262°),0.475972222,?2:33,0.231944444,0.832638889,0.253472222,0.810416667,0.275694444,0.788888889,12:47 pm (43.8°),92.847
,,10,7:05 am ? (98°),6:28 pm ? (262°),0.474201389,?2:32,0.232638889,0.83125,0.254166667,0.809722222,0.276388889,0.788194444,12:46 pm (43.4°),92.82
,,11,7:06 am ? (99°),6:26 pm ? (261°),0.472430556,?2:32,0.233333333,0.829861111,0.254861111,0.808333333,0.277083333,0.786805556,12:46 pm (43.1°),92.793
,,12,7:07 am ? (99°),6:24 pm ? (261°),0.470671296,?2:32,0.234027778,0.829166667,0.255555556,0.807638889,0.277777778,0.786111111,12:46 pm (42.7°),92.766
,,13,7:08 am ? (100°),6:23 pm ? (260°),0.468912037,?2:31,0.234722222,0.828472222,0.25625,0.80625,0.278472222,0.784722222,12:46 pm (42.3°),92.739
,,14,7:09 am ? (100°),6:21 pm ? (260°),0.467164352,?2:31,0.235416667,0.827083333,0.256944444,0.805555556,0.279166667,0.784027778,12:45 pm (41.9°),92.712
,,15,7:10 am ? (101°),6:20 pm ? (259°),0.465416667,?2:30,0.236111111,0.826388889,0.257638889,0.804166667,0.279861111,0.782638889,12:45 pm (41.6°),92.685
,,16,7:11 am ? (101°),6:19 pm ? (259°),0.463668981,?2:30,0.236805556,0.825,0.258333333,0.803472222,0.280555556,0.781944444,12:45 pm (41.2°),92.658
,,17,7:12 am ? (101°),6:17 pm ? (258°),0.461944444,?2:29,0.2375,0.824305556,0.259027778,0.802777778,0.28125,0.780555556,12:45 pm (40.8°),92.631
,,18,7:13 am ? (102°),6:16 pm ? (258°),0.460208333,?2:29,0.238194444,0.822916667,0.259722222,0.801388889,0.281944444,0.779861111,12:45 pm (40.5°),92.604
,,19,7:14 am ? (102°),6:14 pm ? (257°),0.458483796,?2:28,0.238888889,0.822222222,0.260416667,0.800694444,0.282638889,0.779166667,12:44 pm (40.1°),92.578
,,20,7:15 am ? (103°),6:13 pm ? (257°),0.456770833,?2:28,0.239583333,0.821527778,0.261111111,0.8,0.283333333,0.777777778,12:44 pm (39.8°),92.551
,,21,7:16 am ? (103°),6:11 pm ? (256°),0.455069444,?2:27,0.240277778,0.820138889,0.261805556,0.798611111,0.284027778,0.777083333,12:44 pm (39.4°),92.525
,,22,7:17 am ? (104°),6:10 pm ? (256°),0.453368056,?2:26,0.240972222,0.819444444,0.2625,0.797916667,0.284722222,0.775694444,12:44 pm (39.0°),92.499
,,23,7:18 am ? (104°),6:09 pm ? (255°),0.451678241,?2:26,0.241666667,0.81875,0.263194444,0.797222222,0.285416667,0.775,12:44 pm (38.7°),92.473
,,24,7:19 am ? (105°),6:07 pm ? (255°),0.449988426,?2:25,0.242361111,0.818055556,0.263888889,0.795833333,0.286111111,0.774305556,12:44 pm (38.3°),92.448
,,25,7:20 am ? (105°),6:06 pm ? (255°),0.448321759,?2:24,0.243055556,0.816666667,0.264583333,0.795138889,0.286805556,0.773611111,12:43 pm (38.0°),92.423
,,26,7:22 am ? (106°),6:05 pm ? (254°),0.446655093,?2:23,0.24375,0.815972222,0.265277778,0.794444444,0.2875,0.772222222,12:43 pm (37.7°),92.398
,,27,7:23 am ? (106°),6:03 pm ? (254°),0.445,?2:22,0.244444444,0.815277778,0.265972222,0.79375,0.288194444,0.771527778,12:43 pm (37.3°),92.373
,,28,7:24 am ? (107°),6:02 pm ? (253°),0.443356481,?2:21,0.245138889,0.814583333,0.266666667,0.793055556,0.288888889,0.770833333,12:43 pm (37.0°),92.349
,,29,7:25 am ? (107°),6:01 pm ? (253°),0.441724537,?2:20,0.245833333,0.813888889,0.267361111,0.791666667,0.289583333,0.770138889,12:43 pm (36.7°),92.324
,,30,7:26 am ? (107°),6:00 pm ? (252°),0.440115741,?2:19,0.246527778,0.813194444,0.268055556,0.790972222,0.290277778,0.769444444,12:43 pm (36.3°),92.3
,,31,7:27 am ? (108°),5:59 pm ? (252°),0.438506944,?2:18,0.247222222,0.8125,0.26875,0.790277778,0.290972222,0.768055556,12:43 pm (36.0°),92.277
2018,November,1,7:28 am ? (108°),5:57 pm ? (252°),0.436909722,?2:17,0.247916667,0.811805556,0.269444444,0.789583333,0.291666667,0.767361111,12:43 pm (35.7°),92.253
,,2,7:29 am ? (109°),5:56 pm ? (251°),0.435324074,?2:16,0.248611111,0.811111111,0.270138889,0.788888889,0.292361111,0.766666667,12:43 pm (35.4°),92.23
,,3,7:30 am ? (109°),5:55 pm ? (251°),0.433761574,?2:15,0.249305556,0.810416667,0.270833333,0.788194444,0.293055556,0.765972222,12:43 pm (35.1°),92.207
,,4,6:32 am ? (110°),4:54 pm ? (250°),0.432210648,?2:14,0.208333333,0.768055556,0.229861111,0.745833333,0.252083333,0.723611111,11:43 am (34.8°),92.184
,,5,6:33 am ? (110°),4:53 pm ? (250°),0.430671296,?2:12,0.209027778,0.767361111,0.230555556,0.745138889,0.252777778,0.722916667,11:43 am (34.4°),92.161
,,6,6:34 am ? (110°),4:52 pm ? (249°),0.429155093,?2:11,0.209722222,0.766666667,0.23125,0.744444444,0.254166667,0.722222222,11:43 am (34.1°),92.138
,,7,6:35 am ? (111°),4:51 pm ? (249°),0.427650463,?2:09,0.210416667,0.765972222,0.231944444,0.74375,0.254861111,0.721527778,11:43 am (33.9°),92.115
,,8,6:36 am ? (111°),4:50 pm ? (249°),0.426168981,?2:08,0.211111111,0.765277778,0.232638889,0.743055556,0.255555556,0.720833333,11:43 am (33.6°),92.093
,,9,6:37 am ? (112°),4:49 pm ? (248°),0.424699074,?2:06,0.211805556,0.764583333,0.234027778,0.743055556,0.25625,0.720138889,11:43 am (33.3°),92.07
,,10,6:38 am ? (112°),4:48 pm ? (248°),0.423252315,?2:05,0.2125,0.764583333,0.234722222,0.742361111,0.256944444,0.719444444,11:43 am (33.0°),92.048
,,11,6:40 am ? (112°),4:47 pm ? (248°),0.42181713,?2:03,0.213194444,0.763888889,0.235416667,0.741666667,0.257638889,0.719444444,11:43 am (32.7°),92.026
,,12,6:41 am ? (113°),4:46 pm ? (247°),0.420416667,?2:01,0.213888889,0.763194444,0.236111111,0.740972222,0.258333333,0.71875,11:44 am (32.5°),92.004
,,13,6:42 am ? (113°),4:45 pm ? (247°),0.419027778,?1:59,0.214583333,0.7625,0.236805556,0.740972222,0.259027778,0.718055556,11:44 am (32.2°),91.982
,,14,6:43 am ? (113°),4:44 pm ? (247°),0.417662037,?1:57,0.215277778,0.7625,0.2375,0.740277778,0.259722222,0.717361111,11:44 am (31.9°),91.961
,,15,6:44 am ? (114°),4:44 pm ? (246°),0.416319444,?1:55,0.215972222,0.761805556,0.238194444,0.739583333,0.260416667,0.717361111,11:44 am (31.7°),91.939
,,16,6:45 am ? (114°),4:43 pm ? (246°),0.415,?1:53,0.216666667,0.761111111,0.238888889,0.739583333,0.261111111,0.716666667,11:44 am (31.4°),91.918
,,17,6:46 am ? (114°),4:42 pm ? (246°),0.413703704,?1:51,0.217361111,0.761111111,0.239583333,0.738888889,0.261805556,0.715972222,11:44 am (31.2°),91.898
,,18,6:48 am ? (115°),4:41 pm ? (245°),0.412430556,?1:49,0.218055556,0.760416667,0.240277778,0.738194444,0.2625,0.715972222,11:45 am (30.9°),91.878
,,19,6:49 am ? (115°),4:41 pm ? (245°),0.41119213,?1:47,0.21875,0.760416667,0.240972222,0.738194444,0.263888889,0.715277778,11:45 am (30.7°),91.858
,,20,6:50 am ? (115°),4:40 pm ? (245°),0.409976852,?1:45,0.219444444,0.759722222,0.241666667,0.7375,0.264583333,0.714583333,11:45 am (30.5°),91.839
